Fecha,Tienda,Producto,Descuento_Aplicado,Temperatura_Promedio_C,Precipitacion_mm,Categoría,Precio,Costo,Descuento_Max,Marca,Región,year,month,week,day_of_year,ventas_lag_1,ventas_lag_2,ventas_lag_4,ventas_lag_8,monto_lag_1,monto_lag_2,monto_lag_4,monto_lag_8,ventas_rolling_4,ventas_rolling_8,ventas_rolling_12,monto_rolling_4,monto_rolling_8,monto_rolling_12,Prediccion_Ventas,Prediccion_Monto
2025-03-16,6,20,0,22.246129032258064,10.169677419354839,4,348.73,182.5,0,3,0,2025,3,11,75,30.0,48.0,72.0,18.0,10461.9,16739.04,25108.56,6277.14,59.5,60.125,61.416666666666664,20749.434999999998,20967.39125,21417.834166666667,83.27063,29038.966759033203
2025-03-16,7,1,0,22.246129032258064,10.169677419354839,1,653.27,341.87,0,1,0,2025,3,11,75,46.0,96.0,38.0,59.0,30050.42,62713.92,24824.26,38542.93,68.0,65.75,57.833333333333336,44422.36,42952.5025,37780.78166666667,66.51278,43450.8032913971
2025-03-16,7,2,0,22.246129032258064,10.169677419354839,0,158.52,82.96,10,0,0,2025,3,11,75,88.0,20.0,79.0,102.0,12663.31,2944.28,11999.66,14990.25,61.5,69.75,63.75,9229.455,10551.4525,9689.461666666668,64.49086,10223.09112487793
2025-03-16,7,3,0,22.246129032258064,10.169677419354839,0,323.52,169.31,5,2,0,2025,3,11,75,80.0,67.0,51.0,64.0,25528.2,21628.25,16022.67,20588.08,74.75,75.25,67.41666666666667,23829.969999999998,23957.471250000002,21387.70666666667,80.40928,26014.009899902343
2025-03-16,7,4,0,22.246129032258064,10.169677419354839,3,96.04,50.26,0,2,0,2025,3,11,75,26.0,28.0,20.0,48.0,2497.04,2689.12,1920.8,4609.92,38.5,48.25,44.416666666666664,3697.54,4633.93,4265.776666666668,49.904232,4792.802443695069
2025-03-16,7,5,0,22.246129032258064,10.169677419354839,4,269.57,141.07,20,1,0,2025,3,11,75,56.0,58.0,67.0,33.0,13366.27,15155.0,17658.32,7923.75,57.25,55.875,61.916666666666664,14465.1675,13794.151249999999,15134.289166666667,55.32658,14914.386183433533
2025-03-16,7,6,0,22.246129032258064,10.169677419354839,2,167.35,87.58,20,3,0,2025,3,11,75,74.0,44.0,27.0,107.0,10701.11,7010.74,3892.76,16748.43,57.0,62.625,56.583333333333336,8829.8,9520.67125,8691.036666666665,53.889893,9018.473522949218
2025-03-16,7,7,0,22.246129032258064,10.169677419354839,0,729.45,381.74,10,0,0,2025,3,11,75,54.0,35.0,39.0,73.0,36205.28,23388.65,27275.53,52511.76,47.25,49.0,51.666666666666664,31973.3375,33534.21000000001,35337.44583333334,51.617428,37652.33272762299
2025-03-16,7,8,0,22.246129032258064,10.169677419354839,4,941.46,492.69,15,3,0,2025,3,11,75,83.0,45.0,64.0,62.0,67529.0,38388.03,54531.74,56097.77,65.5,66.875,70.5,55655.89,58163.85,61031.39083333334,66.98597,63064.61088638306
2025-03-16,7,9,0,22.246129032258064,10.169677419354839,2,767.77,401.79,20,1,0,2025,3,11,75,99.0,62.0,106.0,98.0,66403.88,43732.58,80419.01,67537.18,74.75,68.0,70.0,52721.6025,47322.399999999994,47508.815833333334,70.07489,53801.398400268554
2025-03-16,7,10,0,22.246129032258064,10.169677419354839,1,190.79,99.85,10,2,0,2025,3,11,75,37.0,72.0,29.0,89.0,6619.51,12616.56,5418.03,16945.12,63.0,62.25,59.583333333333336,11379.0125,11327.04125,10806.015833333333,72.15777,13766.98060432434
2025-03-16,7,11,0,22.246129032258064,10.169677419354839,0,786.83,411.77,0,2,0,2025,3,11,75,33.0,51.0,25.0,75.0,25965.39,40128.33,19670.75,59012.25,33.75,52.375,59.5,26555.5125,41210.221249999995,46816.385,28.652094,22544.327033367157
2025-03-16,7,12,0,22.246129032258064,10.169677419354839,0,464.61,243.14,15,1,0,2025,3,11,75,74.0,34.0,64.0,29.0,33459.2,14815.12,25758.01,12231.61,53.0,53.0,56.166666666666664,22974.025,22130.9725,23461.797499999997,50.101757,23277.777342796326
2025-03-16,7,13,0,22.246129032258064,10.169677419354839,1,630.94,330.19,0,0,0,2025,3,11,75,96.0,64.0,43.0,54.0,60570.24,40380.16,27130.42,34070.76,62.75,59.875,64.75,39591.485,37777.5325,40853.365,46.606373,29405.82487541199
2025-03-16,7,14,0,22.246129032258064,10.169677419354839,4,882.17,461.66,10,1,0,2025,3,11,75,48.0,21.0,86.0,83.0,39091.21,17126.89,70205.57,69950.42,48.75,54.5,57.333333333333336,40235.082500000004,45232.42875,47648.48083333333,59.64605,52617.955486984254
2025-03-16,7,15,0,22.246129032258064,10.169677419354839,1,275.72,144.29,0,1,0,2025,3,11,75,75.0,43.0,75.0,33.0,20679.0,11855.96,20679.0,9098.76,58.5,58.5,63.666666666666664,16129.619999999999,16129.619999999999,17554.173333333332,58.014175,15995.668445434572
2025-03-16,7,16,0,22.246129032258064,10.169677419354839,3,783.45,410.0,5,1,0,2025,3,11,75,64.0,25.0,61.0,28.0,49665.03,19409.15,46734.25,21359.67,46.25,38.25,47.333333333333336,35721.795,29206.746249999997,36124.20250000001,48.02708,37626.81624584198
2025-03-16,7,17,0,22.246129032258064,10.169677419354839,1,641.44,335.68,10,0,0,2025,3,11,75,62.0,86.0,50.0,72.0,37239.93,54854.38,31183.47,41992.23,64.5,60.0,61.25,40354.792499999996,37052.94375,37819.13166666667,54.010807,34644.69206604004
2025-03-16,7,18,0,22.246129032258064,10.169677419354839,2,238.66,124.9,15,0,0,2025,3,11,75,34.0,37.0,51.0,58.0,7699.91,8002.63,10831.0,13027.41,45.0,54.375,59.166666666666664,10003.86,12142.82875,13040.938333333334,56.041985,13374.98003463745
2025-03-16,7,19,0,22.246129032258064,10.169677419354839,1,399.16,208.89,20,2,0,2025,3,11,75,61.0,21.0,64.0,52.0,21331.77,7891.48,25311.7,20694.1,51.75,50.125,56.5,19610.4775,18345.4775,20511.948333333334,65.47358,26134.433955993652
2025-03-16,7,20,0,22.246129032258064,10.169677419354839,4,348.73,182.5,0,3,0,2025,3,11,75,60.0,16.0,43.0,87.0,20923.8,5579.68,14995.39,30339.51,43.75,53.25,52.583333333333336,15256.9375,18569.872499999998,18337.385833333334,52.22411,18212.113758125306
2025-03-16,8,1,0,22.246129032258064,10.169677419354839,1,653.27,341.87,0,1,0,2025,3,11,75,31.0,34.0,62.0,49.0,20251.37,22211.18,40502.74,32010.23,39.25,46.5,51.583333333333336,25640.847499999996,30377.055,33697.84416666666,46.615078,30452.23198703766
2025-03-16,8,2,0,22.246129032258064,10.169677419354839,0,158.52,82.96,10,0,0,2025,3,11,75,27.0,44.0,109.0,18.0,4088.87,6579.28,16768.47,2702.06,59.25,62.125,57.083333333333336,8943.225,9427.806250000001,8647.021666666666,84.22648,13351.581383972169
2025-03-16,8,3,0,22.246129032258064,10.169677419354839,0,323.52,169.31,5,2,0,2025,3,11,75,43.0,43.0,106.0,65.0,13675.02,13249.1,33033.32,20529.66,61.75,60.625,58.583333333333336,19303.995,19043.3725,18487.980833333335,82.22885,26602.677978515625
2025-03-16,8,4,0,22.246129032258064,10.169677419354839,3,96.04,50.26,0,2,0,2025,3,11,75,26.0,74.0,49.0,55.0,2497.04,7106.96,4705.96,5282.2,45.5,47.0,49.75,4369.820000000001,4513.879999999999,4777.99,36.475403,3503.0976879882815
2025-03-16,8,5,0,22.246129032258064,10.169677419354839,4,269.57,141.07,20,1,0,2025,3,11,75,36.0,108.0,102.0,66.0,9635.04,28953.7,26368.66,15080.84,67.0,63.0,69.83333333333333,17707.949999999997,16155.72875,17143.78666666667,57.641354,15538.379691886901
2025-03-16,8,6,0,22.246129032258064,10.169677419354839,2,167.35,87.58,20,3,0,2025,3,11,75,82.0,49.0,61.0,73.0,12853.99,7701.07,9052.59,10522.43,58.0,65.125,61.833333333333336,8818.19,9641.2925,9075.509166666667,50.792534,8500.130543899535
2025-03-16,8,7,0,22.246129032258064,10.169677419354839,0,729.45,381.74,10,0,0,2025,3,11,75,105.0,70.0,38.0,79.0,74169.11,49066.58,27355.2,54915.1,70.75,71.5,66.66666666666667,49404.615000000005,49016.052500000005,45946.91583333334,56.02342,40866.2825712204
2025-03-16,8,8,0,22.246129032258064,10.169677419354839,4,941.46,492.69,15,3,0,2025,3,11,75,39.0,46.0,83.0,102.0,33539.4,43270.82,70742.08,90728.43,51.5,56.0,56.583333333333336,44632.2375,49150.76375,48703.47583333334,60.143867,56623.04548965454
2025-03-16,8,9,0,22.246129032258064,10.169677419354839,2,767.77,401.79,20,1,0,2025,3,11,75,31.0,28.0,35.0,75.0,20766.94,17477.19,24942.13,52479.51,43.25,63.875,62.25,29502.86,44645.07125,43226.931666666664,54.954914,42192.73439319611
2025-03-16,8,10,0,22.246129032258064,10.169677419354839,1,190.79,99.85,10,2,0,2025,3,11,75,85.0,43.0,21.0,58.0,15507.05,7803.24,3841.71,10075.31,46.25,52.75,56.75,8345.997500000001,9499.431250000001,10319.164166666667,28.243784,5388.6315399742125
2025-03-16,8,11,0,22.246129032258064,10.169677419354839,0,786.83,411.77,0,2,0,2025,3,11,75,47.0,73.0,38.0,60.0,36981.01,57438.59,29899.54,47209.8,49.25,50.75,53.5,38751.3775,39931.6225,42095.405,38.30118,30136.5188703537
2025-03-16,8,12,0,22.246129032258064,10.169677419354839,0,464.61,243.14,15,1,0,2025,3,11,75,30.0,95.0,22.0,24.0,12130.67,42974.77,8930.32,10694.21,60.75,54.5,56.833333333333336,27151.92,24215.911249999997,24947.123333333333,60.166073,27953.7591047287
2025-03-16,8,13,0,22.246129032258064,10.169677419354839,1,630.94,330.19,0,0,0,2025,3,11,75,50.0,93.0,67.0,40.0,31547.0,58677.42,42272.98,25237.6,67.5,67.25,63.5,42588.45,42430.715,40064.689999999995,62.105553,39184.877403717044
2025-03-16,8,14,0,22.246129032258064,10.169677419354839,4,882.17,461.66,10,1,0,2025,3,11,75,42.0,69.0,28.0,39.0,34927.09,56391.09,22583.73,31420.25,42.75,39.25,43.916666666666664,34837.47,32035.28875,35844.39916666666,27.311054,24092.992709846494
2025-03-16,8,15,0,22.246129032258064,10.169677419354839,1,275.72,144.29,0,1,0,2025,3,11,75,52.0,104.0,96.0,81.0,14337.44,28674.88,26469.12,22333.32,87.0,75.5,76.83333333333333,23987.64,20816.86,21184.486666666668,93.906494,25891.898564453128
2025-03-16,8,16,0,22.246129032258064,10.169677419354839,3,783.45,410.0,5,1,0,2025,3,11,75,53.0,44.0,28.0,63.0,39795.91,34213.94,21254.59,49272.11,50.5,59.25,61.5,38169.520000000004,45175.997500000005,46935.225000000006,51.674885,40484.688493537906
2025-03-16,8,17,0,22.246129032258064,10.169677419354839,1,641.44,335.68,10,0,0,2025,3,11,75,49.0,18.0,21.0,21.0,28971.54,11497.63,12519.86,12575.28,31.25,48.75,58.583333333333336,18858.0275,29519.76625,35685.21,23.705002,15205.33637451172
2025-03-16,8,18,0,22.246129032258064,10.169677419354839,2,238.66,124.9,15,0,0,2025,3,11,75,56.0,66.0,31.0,52.0,12145.56,14702.17,6908.72,12373.75,47.75,41.875,50.583333333333336,10572.56,9402.3475,11429.115,33.071392,7892.818428878784
2025-03-16,8,19,0,22.246129032258064,10.169677419354839,1,399.16,208.89,20,2,0,2025,3,11,75,102.0,86.0,97.0,78.0,37961.8,33113.23,34752.75,26294.18,81.25,68.5,54.833333333333336,30007.4975,24686.08625,19637.595,70.55061,28160.98284606934
2025-03-16,8,20,0,22.246129032258064,10.169677419354839,4,348.73,182.5,0,3,0,2025,3,11,75,83.0,81.0,62.0,42.0,28944.59,28247.13,21621.26,14646.66,63.0,59.375,62.416666666666664,21969.989999999998,20705.84375,21766.564166666667,44.902515,15658.854199409485
2025-03-16,9,1,0,22.246129032258064,10.169677419354839,1,653.27,341.87,0,1,3,2025,3,11,75,68.0,107.0,95.0,30.0,44422.36,69899.89,62060.65,19598.1,82.75,68.375,64.91666666666667,54058.0925,44667.33625,42408.11083333333,74.40009,48603.3488054657
2025-03-16,9,2,0,22.246129032258064,10.169677419354839,0,158.52,82.96,10,0,3,2025,3,11,75,46.0,50.0,36.0,52.0,7156.33,7704.13,5427.26,7749.24,41.0,46.0,53.666666666666664,6257.692500000001,6916.57375,8226.695000000002,31.837517,5046.883160705566
2025-03-16,9,3,0,22.246129032258064,10.169677419354839,0,323.52,169.31,5,2,3,2025,3,11,75,34.0,65.0,62.0,55.0,10487.53,20630.41,19926.15,17395.73,52.0,64.75,67.08333333333333,16451.975,20353.93875,21181.844166666666,51.397335,16628.06583618164
2025-03-16,9,4,0,22.246129032258064,10.169677419354839,3,96.04,50.26,0,2,3,2025,3,11,75,63.0,82.0,53.0,55.0,6050.52,7875.28,5090.12,5282.2,55.75,60.5,54.75,5354.23,5810.42,5258.19,39.107788,3755.911967773438
2025-03-16,9,5,0,22.246129032258064,10.169677419354839,4,269.57,141.07,20,1,3,2025,3,11,75,81.0,36.0,29.0,34.0,20194.59,8332.77,6900.11,8171.0,54.75,50.875,52.0,12833.3275,11901.95625,12302.536666666667,47.92876,12920.15597568512
2025-03-16,9,6,0,22.246129032258064,10.169677419354839,2,167.35,87.58,20,3,3,2025,3,11,75,62.0,45.0,66.0,59.0,9844.15,6859.59,10027.67,9311.88,62.75,66.0,63.416666666666664,9427.1925,10156.87875,9758.741666666665,71.62991,11987.265995788573
2025-03-16,9,7,0,22.246129032258064,10.169677419354839,0,729.45,381.74,10,0,3,2025,3,11,75,40.0,31.0,90.0,74.0,26657.06,21399.47,61274.16,53821.85,61.75,57.25,54.166666666666664,41689.125,39352.89125,37513.62416666667,86.0532,62771.50657081605
2025-03-16,9,8,0,22.246129032258064,10.169677419354839,4,941.46,492.69,15,3,3,2025,3,11,75,57.0,50.0,23.0,67.0,46975.95,44953.97,19987.0,56735.67,46.5,48.625,47.833333333333336,40382.615000000005,42072.8675,41125.597499999996,37.10211,34930.15419067383
2025-03-16,9,9,0,22.246129032258064,10.169677419354839,2,767.77,401.79,20,1,3,2025,3,11,75,54.0,85.0,30.0,91.0,33337.57,60176.85,20709.23,69556.96,48.25,58.25,51.833333333333336,33049.3625,42007.97875,37243.291666666664,26.54025,20376.808339977262
2025-03-16,9,10,0,22.246129032258064,10.169677419354839,1,190.79,99.85,10,2,3,2025,3,11,75,19.0,80.0,42.0,41.0,3483.73,15027.15,7489.52,7396.74,47.0,47.125,42.0,8697.5975,8629.2125,7663.768333333333,46.75203,8919.819692840576
2025-03-16,9,11,0,22.246129032258064,10.169677419354839,0,786.83,411.77,0,2,3,2025,3,11,75,41.0,49.0,96.0,59.0,32260.03,38554.67,75535.68,46422.97,65.25,61.125,62.416666666666664,51340.657499999994,48094.98375,49111.30583333334,88.32012,69492.92140846253
2025-03-16,9,12,0,22.246129032258064,10.169677419354839,0,464.61,243.14,15,1,3,2025,3,11,75,60.0,59.0,46.0,46.0,25271.92,24839.42,21133.61,21030.87,46.0,47.375,44.416666666666664,19920.44,20472.591249999998,19150.58583333333,36.89855,17143.4344449234
2025-03-16,9,13,0,22.246129032258064,10.169677419354839,1,630.94,330.19,0,0,3,2025,3,11,75,77.0,37.0,88.0,51.0,48582.38,23344.78,55522.72,32177.94,75.5,64.625,63.666666666666664,47635.97,40774.4975,40169.84666666667,92.373245,58281.97535125733
2025-03-16,9,14,0,22.246129032258064,10.169677419354839,4,882.17,461.66,10,1,3,2025,3,11,75,95.0,72.0,24.0,23.0,77552.08,60109.11,20697.29,18326.47,57.75,53.5,59.0,48199.535,45114.79625,49373.36499999999,32.4037,28585.573601226806
2025-03-16,9,15,0,22.246129032258064,10.169677419354839,1,275.72,144.29,0,1,3,2025,3,11,75,57.0,85.0,74.0,32.0,15716.04,23436.2,20403.28,8823.04,68.0,56.375,54.166666666666664,18748.96,15543.715,14934.833333333336,64.99635,17920.794490356446
2025-03-16,9,16,0,22.246129032258064,10.169677419354839,3,783.45,410.0,5,1,3,2025,3,11,75,82.0,99.0,22.0,72.0,63435.87,74677.14,16600.54,54081.71,59.0,61.5,61.75,45038.1725,46571.4425,46856.152500000004,28.958117,22687.23639650345
2025-03-16,9,17,0,22.246129032258064,10.169677419354839,1,641.44,335.68,10,0,3,2025,3,11,75,77.0,70.0,67.0,84.0,44905.13,44642.47,39685.63,48775.06,62.0,58.625,57.5,37640.3275,35451.69375,35021.912500000006,52.688564,33796.55268493653
2025-03-16,9,18,0,22.246129032258064,10.169677419354839,2,238.66,124.9,15,0,3,2025,3,11,75,100.0,91.0,84.0,44.0,22474.18,18618.2,18502.35,9264.48,73.5,66.25,54.166666666666664,15901.362500000001,14263.535,11643.651666666667,50.367126,12020.61840209961
2025-03-16,9,19,0,22.246129032258064,10.169677419354839,1,399.16,208.89,20,2,3,2025,3,11,75,89.0,48.0,51.0,20.0,29637.54,17411.25,18153.78,6467.52,57.25,52.125,53.25,20047.43,18022.46375,18599.84833333333,44.878952,17913.882490844728
2025-03-16,9,20,0,22.246129032258064,10.169677419354839,4,348.73,182.5,0,3,3,2025,3,11,75,44.0,31.0,84.0,86.0,15344.12,10810.63,29293.32,29990.78,66.0,74.125,69.75,23016.18,25849.611249999998,24323.9175,96.29184,33579.85322357178
2025-03-16,10,1,0,22.246129032258064,10.169677419354839,1,653.27,341.87,0,1,2,2025,3,11,75,12.0,65.0,55.0,96.0,7839.24,42462.55,35929.85,62713.92,56.25,57.0,54.25,36746.4375,37236.39,35439.8975,67.580124,44148.06754104614
2025-03-16,10,2,0,22.246129032258064,10.169677419354839,0,158.52,82.96,10,0,2,2025,3,11,75,56.0,36.0,39.0,85.0,8702.65,5425.21,5770.95,12783.66,49.25,64.25,73.41666666666667,7460.555,9761.966250000001,11060.488333333335,51.772133,8206.918503112793
2025-03-16,10,3,0,22.246129032258064,10.169677419354839,0,323.52,169.31,5,2,2,2025,3,11,75,91.0,85.0,35.0,28.0,28820.46,26685.67,11014.82,8690.47,75.25,56.875,59.916666666666664,23754.885000000002,17865.190000000002,18843.586666666666,60.28523,19503.477198486326
2025-03-16,10,4,0,22.246129032258064,10.169677419354839,3,96.04,50.26,0,2,2,2025,3,11,75,36.0,63.0,58.0,100.0,3457.44,6050.52,5570.32,9604.0,63.5,64.125,63.5,6098.54,6158.5650000000005,6098.54,76.88904,7384.423217773438
2025-03-16,10,5,0,22.246129032258064,10.169677419354839,4,269.57,141.07,20,1,2,2025,3,11,75,54.0,66.0,25.0,64.0,13775.63,14472.97,5426.23,14030.82,41.0,49.125,50.083333333333336,9516.1325,11884.57875,12059.273333333333,24.482498,6599.747031402588
2025-03-16,10,6,0,22.246129032258064,10.169677419354839,2,167.35,87.58,20,3,2,2025,3,11,75,28.0,95.0,92.0,53.0,4346.42,14651.8,12441.64,8483.3,60.0,59.875,55.166666666666664,8716.592499999999,8975.404999999999,8249.023333333333,58.37591,9769.20882511139
2025-03-16,10,7,0,22.246129032258064,10.169677419354839,0,729.45,381.74,10,0,2,2025,3,11,75,61.0,68.0,64.0,89.0,43864.37,45692.24,42210.29,60271.52,58.75,71.375,68.75,40120.555,49081.935,47571.9125,58.778023,42875.628706741336
2025-03-16,10,8,0,22.246129032258064,10.169677419354839,4,941.46,492.69,15,3,2,2025,3,11,75,73.0,33.0,68.0,50.0,68572.77,29400.0,63095.42,40163.69,54.0,59.375,58.583333333333336,49302.802500000005,53125.455,52064.70583333333,55.92439,52650.575160140994
2025-03-16,10,9,0,22.246129032258064,10.169677419354839,2,767.77,401.79,20,1,2,2025,3,11,75,102.0,46.0,25.0,46.0,69129.77,32405.2,16116.29,31521.86,47.5,55.5,56.666666666666664,32375.2975,37096.54625,37709.5525,22.195192,17040.80282060623
2025-03-16,10,10,0,22.246129032258064,10.169677419354839,1,190.79,99.85,10,2,2,2025,3,11,75,92.0,61.0,41.0,86.0,15818.98,11568.64,7111.23,14958.79,65.0,63.75,64.58333333333333,11572.447499999998,11304.578749999999,11537.289166666667,52.404137,9998.185232925414
2025-03-16,10,11,0,22.246129032258064,10.169677419354839,0,786.83,411.77,0,2,2,2025,3,11,75,63.0,74.0,28.0,64.0,49570.29,58225.42,22031.24,50357.12,58.75,58.25,60.666666666666664,46226.262500000004,45832.8475,47734.35333333333,52.375957,41210.97463108063
2025-03-16,10,12,0,22.246129032258064,10.169677419354839,0,464.61,243.14,15,1,2,2025,3,11,75,43.0,33.0,25.0,109.0,19157.29,14720.76,11079.7,45974.21,51.25,58.125,54.25,22870.637499999997,25104.6475,23544.830833333337,64.49978,29967.2422039032
2025-03-16,10,13,0,22.246129032258064,10.169677419354839,1,630.94,330.19,0,0,2,2025,3,11,75,12.0,43.0,76.0,77.0,7571.28,27130.42,47951.44,48582.38,40.5,54.25,54.916666666666664,25553.07,34228.494999999995,34649.121666666666,52.37028,33042.50523262024
2025-03-16,10,14,0,22.246129032258064,10.169677419354839,4,882.17,461.66,10,1,2,2025,3,11,75,74.0,71.0,41.0,31.0,60652.72,61288.69,35626.15,26692.69,56.0,54.375,60.166666666666664,47050.925,45472.57375,50580.418333333335,39.88438,35184.80380504608
2025-03-16,10,15,0,22.246129032258064,10.169677419354839,1,275.72,144.29,0,1,2,2025,3,11,75,46.0,60.0,84.0,35.0,12683.12,16543.2,23160.48,9650.2,65.0,56.875,55.916666666666664,17921.8,15681.575,15417.343333333332,79.29113,21862.150381774904
2025-03-16,10,16,0,22.246129032258064,10.169677419354839,3,783.45,410.0,5,1,2,2025,3,11,75,31.0,43.0,96.0,106.0,24083.65,32459.95,75146.42,81566.18,58.0,66.0,59.75,45037.035,50754.095,45947.27416666667,83.4292,65362.60612792969
2025-03-16,10,17,0,22.246129032258064,10.169677419354839,1,641.44,335.68,10,0,2,2025,3,11,75,90.0,75.0,61.0,91.0,57268.89,45351.82,36285.35,53436.42,78.5,66.875,59.5,47950.9725,40296.2375,35965.005833333336,74.2423,47621.98215698243
2025-03-16,10,18,0,22.246129032258064,10.169677419354839,2,238.66,124.9,15,0,2,2025,3,11,75,63.0,26.0,43.0,83.0,14573.4,5800.54,9996.29,17248.67,56.25,51.75,56.666666666666664,12993.355,11521.258749999999,12548.750833333334,67.41068,16088.23352798462
2025-03-16,10,19,0,22.246129032258064,10.169677419354839,1,399.16,208.89,20,2,2,2025,3,11,75,60.0,54.0,108.0,68.0,20628.56,18773.7,36520.14,25096.02,63.75,68.875,67.58333333333333,22243.515,25393.62625,24441.965,74.93106,29909.4822253418
2025-03-16,10,20,0,22.246129032258064,10.169677419354839,4,348.73,182.5,0,3,2,2025,3,11,75,80.0,65.0,29.0,65.0,27898.4,22667.45,10113.17,22667.45,58.75,62.125,61.583333333333336,20487.887499999997,21664.85125,21475.955833333337,47.199978,16460.048284263612
2025-03-23,1,1,0,22.246129032258064,10.169677419354839,1,653.27,341.87,0,1,2,2025,3,12,82,30.0,93.0,45.0,34.0,19598.1,60754.11,29397.15,22211.18,61.0,54.375,47.416666666666664,39849.47,35521.55625,30975.88583333333,61.57053,40222.18009243011
2025-03-23,1,2,0,22.246129032258064,10.169677419354839,0,158.52,82.96,10,0,2,2025,3,12,82,42.0,60.0,60.0,40.0,6637.31,9373.59,9373.54,5844.82,52.25,52.125,57.5,8132.7300000000005,8007.2425,8767.098333333333,50.88104,8065.662249298096
2025-03-23,1,3,0,22.246129032258064,10.169677419354839,0,323.52,169.31,5,2,2,2025,3,12,82,85.0,46.0,35.0,112.0,26768.85,14190.09,11116.91,36036.11,59.75,59.125,56.916666666666664,18681.372499999998,18668.56125,17967.3025,53.20246,17212.06026123047
2025-03-23,1,4,0,22.246129032258064,10.169677419354839,3,96.04,50.26,0,2,2,2025,3,12,82,56.0,89.0,62.0,26.0,5378.24,8547.56,5954.48,2497.04,60.75,55.375,55.25,5834.43,5318.215,5306.21,46.11582,4428.96352935791
2025-03-23,1,5,0,22.246129032258064,10.169677419354839,4,269.57,141.07,20,1,2,2025,3,12,82,68.0,61.0,94.0,16.0,15217.96,16389.78,24634.83,3583.96,81.0,70.75,57.416666666666664,20165.4125,17042.31375,13953.486666666666,93.874214,25305.67191444397
2025-03-23,1,6,0,22.246129032258064,10.169677419354839,2,167.35,87.58,20,3,2,2025,3,12,82,51.0,60.0,61.0,79.0,7049.7,9862.52,9581.96,12877.78,63.75,72.875,64.08333333333333,9609.0725,11166.228749999998,9759.285,73.673416,12329.246190643311
